% time	cellId	IMSI	RNTI	frame	sframe	scPrdStartFr	scPrdStartSf	resPscch	sizeTb	pscchRbLen	pscchStartRb	hopping	hoppingInfo	psschRbLen	psschStartRb	iTrp	mcs	l1GroupDstId	dropped
10317	0	2	2	9	2	9	1	50	6	1	34	0	255	10	19	0	16	255	0
10318	0	2	2	9	3	9	1	50	6	1	6	0	255	10	19	0	16	255	0
10318	0	5	5	9	3	9	1	149	6	1	46	0	255	10	31	0	16	255	0
10320	0	1	1	9	5	9	1	12	6	1	1	0	255	10	25	0	16	255	0
10321	0	5	5	9	6	9	1	149	6	1	18	0	255	10	31	0	16	255	0
10322	0	1	1	9	7	9	1	12	6	1	29	0	255	10	25	0	16	255	0
10360	0	2	2	13	5	13	1	172	6	1	21	0	255	10	22	0	16	255	0
10361	0	2	2	13	6	13	1	172	6	1	49	0	255	10	22	0	16	255	0
10362	0	1	1	13	7	13	1	6	6	1	0	0	255	10	8	0	16	255	0
10363	0	1	1	13	8	13	1	6	6	1	28	0	255	10	8	0	16	255	0
10396	0	1	1	17	1	17	1	48	6	1	6	0	255	10	26	0	16	255	0
10398	0	2	2	17	3	17	1	18	6	1	2	0	255	10	27	0	16	255	0
10401	0	2	2	17	6	17	1	18	6	1	30	0	255	10	27	0	16	255	0
10403	0	1	1	17	8	17	1	48	6	1	34	0	255	10	26	0	16	255	0
10436	0	2	2	21	1	21	1	8	6	1	1	0	255	10	24	0	16	255	0
10437	0	1	1	21	2	21	1	36	6	1	32	0	255	10	15	0	16	255	0
10438	0	2	2	21	3	21	1	8	6	1	29	0	255	10	24	0	16	255	0
10440	0	1	1	21	5	21	1	36	6	1	4	0	255	10	15	0	16	255	0
10440	0	3	3	21	5	21	1	95	6	1	39	0	255	10	7	0	16	255	0
10443	0	3	3	21	8	21	1	95	6	1	11	0	255	10	7	0	16	255	0
10476	0	1	1	25	1	25	1	160	6	1	20	0	255	10	21	0	16	255	0
10476	0	3	3	25	1	25	1	49	6	1	34	0	255	10	28	0	16	255	0
10477	0	3	3	25	2	25	1	49	6	1	6	0	255	10	28	0	16	255	0
10480	0	2	2	25	5	25	1	68	6	1	8	0	255	10	21	0	16	255	0
10482	0	2	2	25	7	25	1	68	6	1	36	0	255	10	21	0	16	255	0
10483	0	1	1	25	8	25	1	160	6	1	48	0	255	10	21	0	16	255	0
10516	0	2	2	29	1	29	1	147	6	1	46	0	255	10	3	0	16	255	0
10518	0	3	3	29	3	29	1	26	6	1	3	0	255	10	25	0	16	255	0
10519	0	2	2	29	4	29	1	147	6	1	18	0	255	10	3	0	16	255	0
10520	0	1	1	29	5	29	1	172	6	1	21	0	255	10	7	0	16	255	0
10521	0	1	1	29	6	29	1	172	6	1	49	0	255	10	7	0	16	255	0
10522	0	3	3	29	7	29	1	26	6	1	31	0	255	10	25	0	16	255	0
10556	0	1	1	33	1	33	1	21	6	1	30	0	255	10	26	0	16	255	0
10558	0	3	3	33	3	33	1	66	6	1	8	0	255	10	12	0	16	255	0
10560	0	3	3	33	5	33	1	66	6	1	36	0	255	10	12	0	16	255	0
10561	0	1	1	33	6	33	1	21	6	1	2	0	255	10	26	0	16	255	0
10561	0	2	2	33	6	33	1	125	6	1	15	0	255	10	22	0	16	255	0
10563	0	2	2	33	8	33	1	125	6	1	43	0	255	10	22	0	16	255	0
10598	0	2	2	37	3	37	1	23	6	1	30	0	255	10	19	0	16	255	0
10599	0	1	1	37	4	37	1	38	6	1	32	0	255	10	13	0	16	255	0
10602	0	1	1	37	7	37	1	38	6	1	4	0	255	10	13	0	16	255	0
10603	0	2	2	37	8	37	1	23	6	1	2	0	255	10	19	0	16	255	0
10637	0	2	2	41	2	41	1	89	6	1	11	0	255	10	29	0	16	255	0
10638	0	1	1	41	3	41	1	18	6	1	2	0	255	10	10	0	16	255	0
10641	0	1	1	41	6	41	1	18	6	1	30	0	255	10	10	0	16	255	0
10642	0	2	2	41	7	41	1	89	6	1	39	0	255	10	29	0	16	255	0
10676	0	2	2	45	1	45	1	160	6	1	20	0	255	10	23	0	16	255	0
10677	0	1	1	45	2	45	1	9	6	1	1	0	255	10	0	0	16	255	0
10677	0	4	4	45	2	45	1	155	6	1	47	0	255	10	15	0	16	255	0
10679	0	1	1	45	4	45	1	9	6	1	29	0	255	10	0	0	16	255	0
10679	0	4	4	45	4	45	1	155	6	1	19	0	255	10	15	0	16	255	0
10681	0	5	5	45	6	45	1	54	6	1	34	0	255	10	4	0	16	255	0
10682	0	5	5	45	7	45	1	54	6	1	6	0	255	10	4	0	16	255	0
10683	0	2	2	45	8	45	1	160	6	1	48	0	255	10	23	0	16	255	0
10716	0	1	1	49	1	49	1	88	6	1	11	0	255	10	34	0	16	255	0
10716	0	2	2	49	1	49	1	147	6	1	46	0	255	10	17	0	16	255	0
10719	0	2	2	49	4	49	1	147	6	1	18	0	255	10	17	0	16	255	0
10721	0	1	1	49	6	49	1	88	6	1	39	0	255	10	34	0	16	255	0
10757	0	1	1	53	2	53	1	162	6	1	48	0	255	10	33	0	16	255	0
10758	0	1	1	53	3	53	1	162	6	1	20	0	255	10	33	0	16	255	0
10758	0	2	2	53	3	53	1	100	6	1	40	0	255	10	11	0	16	255	0
10760	0	2	2	53	5	53	1	100	6	1	12	0	255	10	11	0	16	255	0
10796	0	2	2	57	1	57	1	161	6	1	48	0	255	10	0	0	16	255	0
10797	0	2	2	57	2	57	1	161	6	1	20	0	255	10	0	0	16	255	0
10797	0	3	3	57	2	57	1	9	6	1	1	0	255	10	7	0	16	255	0
10799	0	3	3	57	4	57	1	9	6	1	29	0	255	10	7	0	16	255	0
10800	0	1	1	57	5	57	1	109	6	1	41	0	255	10	22	0	16	255	0
10801	0	1	1	57	6	57	1	109	6	1	13	0	255	10	22	0	16	255	0
10836	0	1	1	61	1	61	1	56	6	1	7	0	255	10	38	0	16	255	0
10837	0	1	1	61	2	61	1	56	6	1	35	0	255	10	38	0	16	255	0
10837	0	3	3	61	2	61	1	85	6	1	38	0	255	10	19	0	16	255	0
10840	0	2	2	61	5	61	1	95	6	1	39	0	255	10	15	0	16	255	0
10841	0	3	3	61	6	61	1	85	6	1	10	0	255	10	19	0	16	255	0
10843	0	2	2	61	8	61	1	95	6	1	11	0	255	10	15	0	16	255	0
10878	0	2	2	65	3	65	1	86	6	1	38	0	255	10	28	0	16	255	0
10878	0	3	3	65	3	65	1	122	6	1	15	0	255	10	35	0	16	255	0
10879	0	1	1	65	4	65	1	31	6	1	31	0	255	10	2	0	16	255	0
10880	0	3	3	65	5	65	1	122	6	1	43	0	255	10	35	0	16	255	0
10882	0	2	2	65	7	65	1	86	6	1	10	0	255	10	28	0	16	255	0
10883	0	1	1	65	8	65	1	31	6	1	3	0	255	10	2	0	16	255	0
10919	0	1	1	69	4	69	1	150	6	1	46	0	255	10	4	0	16	255	0
10919	0	2	2	69	4	69	1	31	6	1	31	0	255	10	3	0	16	255	0
10922	0	1	1	69	7	69	1	150	6	1	18	0	255	10	4	0	16	255	0
10922	0	3	3	69	7	69	1	62	6	1	7	0	255	10	25	0	16	255	0
10923	0	2	2	69	8	69	1	31	6	1	3	0	255	10	3	0	16	255	0
10923	0	3	3	69	8	69	1	62	6	1	35	0	255	10	25	0	16	255	0
10956	0	2	2	73	1	73	1	175	6	1	49	0	255	10	1	0	16	255	0
10958	0	1	1	73	3	73	1	34	6	1	4	0	255	10	12	0	16	255	0
10960	0	3	3	73	5	73	1	124	6	1	15	0	255	10	18	0	16	255	0
10962	0	3	3	73	7	73	1	124	6	1	43	0	255	10	18	0	16	255	0
10963	0	1	1	73	8	73	1	34	6	1	32	0	255	10	12	0	16	255	0
10963	0	2	2	73	8	73	1	175	6	1	21	0	255	10	1	0	16	255	0
10996	0	3	3	77	1	77	1	105	6	1	41	0	255	10	8	0	16	255	0
10997	0	3	3	77	2	77	1	105	6	1	13	0	255	10	8	0	16	255	0
10998	0	2	2	77	3	77	1	23	6	1	30	0	255	10	11	0	16	255	0
10999	0	1	1	77	4	77	1	171	6	1	21	0	255	10	0	0	16	255	0
11000	0	1	1	77	5	77	1	171	6	1	49	0	255	10	0	0	16	255	0
11003	0	2	2	77	8	77	1	23	6	1	2	0	255	10	11	0	16	255	0
11037	0	2	2	81	2	81	1	134	6	1	44	0	255	10	20	0	16	255	0
11038	0	1	1	81	3	81	1	146	6	1	18	0	255	10	30	0	16	255	0
11042	0	2	2	81	7	81	1	134	6	1	16	0	255	10	20	0	16	255	0
11043	0	1	1	81	8	81	1	146	6	1	46	0	255	10	30	0	16	255	0
11077	0	2	2	85	2	85	1	113	6	1	14	0	255	10	37	0	16	255	0
11077	0	4	4	85	2	85	1	89	6	1	11	0	255	10	23	0	16	255	0
11077	0	5	5	85	2	85	1	162	6	1	48	0	255	10	37	0	16	255	0
11078	0	2	2	85	3	85	1	113	6	1	42	0	255	10	37	0	16	255	0
11078	0	5	5	85	3	85	1	162	6	1	20	0	255	10	37	0	16	255	0
11079	0	1	1	85	4	85	1	94	6	1	39	0	255	10	29	0	16	255	0
11082	0	1	1	85	7	85	1	94	6	1	11	0	255	10	29	0	16	255	0
11082	0	4	4	85	7	85	1	89	6	1	39	0	255	10	23	0	16	255	0
11119	0	2	2	89	4	89	1	3	6	1	0	0	255	10	3	0	16	255	0
11120	0	1	1	89	5	89	1	172	6	1	21	0	255	10	29	0	16	255	0
11120	0	2	2	89	5	89	1	3	6	1	28	0	255	10	3	0	16	255	0
11121	0	1	1	89	6	89	1	172	6	1	49	0	255	10	29	0	16	255	0
11157	0	2	2	93	2	93	1	137	6	1	17	0	255	10	19	0	16	255	0
11158	0	1	1	93	3	93	1	23	6	1	30	0	255	10	36	0	16	255	0
11161	0	2	2	93	6	93	1	137	6	1	45	0	255	10	19	0	16	255	0
11163	0	1	1	93	8	93	1	23	6	1	2	0	255	10	36	0	16	255	0
11196	0	2	2	97	1	97	1	98	6	1	40	0	255	10	5	0	16	255	0
11196	0	3	3	97	1	97	1	40	6	1	5	0	255	10	11	0	16	255	0
11197	0	1	1	97	2	97	1	65	6	1	8	0	255	10	31	0	16	255	0
11198	0	2	2	97	3	97	1	98	6	1	12	0	255	10	5	0	16	255	0
11199	0	1	1	97	4	97	1	65	6	1	36	0	255	10	31	0	16	255	0
11202	0	3	3	97	7	97	1	40	6	1	33	0	255	10	11	0	16	255	0
11236	0	2	2	101	1	101	1	42	6	1	33	0	255	10	35	0	16	255	0
11238	0	1	1	101	3	101	1	130	6	1	16	0	255	10	25	0	16	255	0
11238	0	2	2	101	3	101	1	42	6	1	5	0	255	10	35	0	16	255	0
11239	0	3	3	101	4	101	1	139	6	1	17	0	255	10	19	0	16	255	0
11241	0	1	1	101	6	101	1	130	6	1	44	0	255	10	25	0	16	255	0
11243	0	3	3	101	8	101	1	139	6	1	45	0	255	10	19	0	16	255	0
11276	0	1	1	105	1	105	1	133	6	1	44	0	255	10	29	0	16	255	0
11276	0	2	2	105	1	105	1	128	6	1	16	0	255	10	28	0	16	255	0
11276	0	3	3	105	1	105	1	72	6	1	9	0	255	10	39	0	16	255	0
11279	0	2	2	105	4	105	1	128	6	1	44	0	255	10	28	0	16	255	0
11279	0	3	3	105	4	105	1	72	6	1	37	0	255	10	39	0	16	255	0
11281	0	1	1	105	6	105	1	133	6	1	16	0	255	10	29	0	16	255	0
11316	0	1	1	109	1	109	1	49	6	1	34	0	255	10	0	0	16	255	0
11316	0	3	3	109	1	109	1	77	6	1	37	0	255	10	22	0	16	255	0
11317	0	1	1	109	2	109	1	49	6	1	6	0	255	10	0	0	16	255	0
11318	0	2	2	109	3	109	1	86	6	1	38	0	255	10	6	0	16	255	0
11321	0	3	3	109	6	109	1	77	6	1	9	0	255	10	22	0	16	255	0
11322	0	2	2	109	7	109	1	86	6	1	10	0	255	10	6	0	16	255	0
11357	0	2	2	113	2	113	1	106	6	1	41	0	255	10	31	0	16	255	0
11357	0	3	3	113	2	113	1	41	6	1	5	0	255	10	17	0	16	255	0
11358	0	2	2	113	3	113	1	106	6	1	13	0	255	10	31	0	16	255	0
11361	0	1	1	113	6	113	1	117	6	1	14	0	255	10	23	0	16	255	0
11362	0	1	1	113	7	113	1	117	6	1	42	0	255	10	23	0	16	255	0
11363	0	3	3	113	8	113	1	41	6	1	33	0	255	10	17	0	16	255	0
11396	0	2	2	117	1	117	1	14	6	1	29	0	255	10	7	0	16	255	0
11397	0	1	1	117	2	117	1	127	6	1	43	0	255	10	18	0	16	255	0
11398	0	3	3	117	3	117	1	82	6	1	10	0	255	10	14	0	16	255	0
11402	0	2	2	117	7	117	1	14	6	1	1	0	255	10	7	0	16	255	0
11402	0	3	3	117	7	117	1	82	6	1	38	0	255	10	14	0	16	255	0
11403	0	1	1	117	8	117	1	127	6	1	15	0	255	10	18	0	16	255	0
11436	0	1	1	121	1	121	1	152	6	1	19	0	255	10	3	0	16	255	0
11436	0	2	2	121	1	121	1	175	6	1	49	0	255	10	23	0	16	255	0
11437	0	5	5	121	2	121	1	29	6	1	31	0	255	10	37	0	16	255	0
11439	0	4	4	121	4	121	1	131	6	1	16	0	255	10	38	0	16	255	0
11441	0	5	5	121	6	121	1	29	6	1	3	0	255	10	37	0	16	255	0
11442	0	1	1	121	7	121	1	152	6	1	47	0	255	10	3	0	16	255	0
11442	0	4	4	121	7	121	1	131	6	1	44	0	255	10	38	0	16	255	0
11443	0	2	2	121	8	121	1	175	6	1	21	0	255	10	23	0	16	255	0
11477	0	2	2	125	2	125	1	41	6	1	5	0	255	10	8	0	16	255	0
11477	0	4	4	125	2	125	1	81	6	1	10	0	255	10	36	0	16	255	0
11478	0	1	1	125	3	125	1	122	6	1	15	0	255	10	25	0	16	255	0
11480	0	1	1	125	5	125	1	122	6	1	43	0	255	10	25	0	16	255	0
11481	0	4	4	125	6	125	1	81	6	1	38	0	255	10	36	0	16	255	0
11483	0	2	2	125	8	125	1	41	6	1	33	0	255	10	8	0	16	255	0
11517	0	2	2	129	2	129	1	50	6	1	34	0	255	10	14	0	16	255	0
11518	0	1	1	129	3	129	1	44	6	1	33	0	255	10	15	0	16	255	0
11518	0	2	2	129	3	129	1	50	6	1	6	0	255	10	14	0	16	255	0
11520	0	1	1	129	5	129	1	44	6	1	5	0	255	10	15	0	16	255	0
11556	0	2	2	133	1	133	1	77	6	1	37	0	255	10	21	0	16	255	0
11557	0	1	1	133	2	133	1	22	6	1	30	0	255	10	10	0	16	255	0
11561	0	2	2	133	6	133	1	77	6	1	9	0	255	10	21	0	16	255	0
11562	0	1	1	133	7	133	1	22	6	1	2	0	255	10	10	0	16	255	0
11596	0	1	1	137	1	137	1	70	6	1	36	0	255	10	10	0	16	255	0
11600	0	3	3	137	5	137	1	60	6	1	7	0	255	10	4	0	16	255	0
11601	0	2	2	137	6	137	1	173	6	1	21	0	255	10	26	0	16	255	0
11601	0	3	3	137	6	137	1	60	6	1	35	0	255	10	4	0	16	255	0
11602	0	1	1	137	7	137	1	70	6	1	8	0	255	10	10	0	16	255	0
11602	0	2	2	137	7	137	1	173	6	1	49	0	255	10	26	0	16	255	0
11636	0	1	1	141	1	141	1	140	6	1	45	0	255	10	18	0	16	255	0
11636	0	2	2	141	1	141	1	14	6	1	29	0	255	10	3	0	16	255	0
11636	0	3	3	141	1	141	1	136	6	1	17	0	255	10	28	0	16	255	0
11640	0	1	1	141	5	141	1	140	6	1	17	0	255	10	18	0	16	255	0
11640	0	3	3	141	5	141	1	136	6	1	45	0	255	10	28	0	16	255	0
11642	0	2	2	141	7	141	1	14	6	1	1	0	255	10	3	0	16	255	0
11677	0	3	3	145	2	145	1	43	6	1	33	0	255	10	10	0	16	255	0
11678	0	2	2	145	3	145	1	23	6	1	30	0	255	10	11	0	16	255	0
11679	0	1	1	145	4	145	1	75	6	1	9	0	255	10	18	0	16	255	0
11679	0	3	3	145	4	145	1	43	6	1	5	0	255	10	10	0	16	255	0
11682	0	1	1	145	7	145	1	75	6	1	37	0	255	10	18	0	16	255	0
11683	0	2	2	145	8	145	1	23	6	1	2	0	255	10	11	0	16	255	0
11716	0	2	2	149	1	149	1	133	6	1	44	0	255	10	29	0	16	255	0
11718	0	3	3	149	3	149	1	44	6	1	33	0	255	10	10	0	16	255	0
11720	0	1	1	149	5	149	1	102	6	1	40	0	255	10	26	0	16	255	0
11720	0	3	3	149	5	149	1	44	6	1	5	0	255	10	10	0	16	255	0
11721	0	2	2	149	6	149	1	133	6	1	16	0	255	10	29	0	16	255	0
11722	0	1	1	149	7	149	1	102	6	1	12	0	255	10	26	0	16	255	0
11757	0	2	2	153	2	153	1	99	6	1	40	0	255	10	6	0	16	255	0
11758	0	3	3	153	3	153	1	163	6	1	48	0	255	10	26	0	16	255	0
11759	0	1	1	153	4	153	1	87	6	1	38	0	255	10	2	0	16	255	0
11759	0	2	2	153	4	153	1	99	6	1	12	0	255	10	6	0	16	255	0
11759	0	3	3	153	4	153	1	163	6	1	20	0	255	10	26	0	16	255	0
11763	0	1	1	153	8	153	1	87	6	1	10	0	255	10	2	0	16	255	0
11796	0	4	4	157	1	157	1	70	6	1	36	0	255	10	20	0	16	255	0
11799	0	2	2	157	4	157	1	143	6	1	45	0	255	10	22	0	16	255	0
11799	0	3	3	157	4	157	1	139	6	1	17	0	255	10	16	0	16	255	0
11801	0	5	5	157	6	157	1	103	6	1	40	0	255	10	36	0	16	255	0
11802	0	1	1	157	7	157	1	55	6	1	34	0	255	10	39	0	16	255	0
11802	0	4	4	157	7	157	1	70	6	1	8	0	255	10	20	0	16	255	0
11803	0	1	1	157	8	157	1	55	6	1	6	0	255	10	39	0	16	255	0
11803	0	2	2	157	8	157	1	143	6	1	17	0	255	10	22	0	16	255	0
11803	0	3	3	157	8	157	1	139	6	1	45	0	255	10	16	0	16	255	0
11803	0	5	5	157	8	157	1	103	6	1	12	0	255	10	36	0	16	255	0
11837	0	2	2	161	2	161	1	129	6	1	16	0	255	10	39	0	16	255	0
11838	0	1	1	161	3	161	1	156	6	1	47	0	255	10	26	0	16	255	0
11840	0	1	1	161	5	161	1	156	6	1	19	0	255	10	26	0	16	255	0
11840	0	2	2	161	5	161	1	129	6	1	44	0	255	10	39	0	16	255	0
11877	0	4	4	165	2	165	1	145	6	1	18	0	255	10	0	0	16	255	0
11878	0	2	2	165	3	165	1	86	6	1	38	0	255	10	39	0	16	255	0
11878	0	5	5	165	3	165	1	82	6	1	10	0	255	10	18	0	16	255	0
11880	0	1	1	165	5	165	1	53	6	1	34	0	255	10	7	0	16	255	0
11881	0	1	1	165	6	165	1	53	6	1	6	0	255	10	7	0	16	255	0
11882	0	2	2	165	7	165	1	86	6	1	10	0	255	10	39	0	16	255	0
11882	0	4	4	165	7	165	1	145	6	1	46	0	255	10	0	0	16	255	0
11882	0	5	5	165	7	165	1	82	6	1	38	0	255	10	18	0	16	255	0
11919	0	4	4	169	4	169	1	27	6	1	3	0	255	10	30	0	16	255	0
11920	0	1	1	169	5	169	1	4	6	1	0	0	255	10	39	0	16	255	0
11921	0	1	1	169	6	169	1	4	6	1	28	0	255	10	39	0	16	255	0
11922	0	2	2	169	7	169	1	118	6	1	14	0	255	10	35	0	16	255	0
11923	0	2	2	169	8	169	1	118	6	1	42	0	255	10	35	0	16	255	0
11923	0	4	4	169	8	169	1	27	6	1	31	0	255	10	30	0	16	255	0
11956	0	2	2	173	1	173	1	96	6	1	12	0	255	10	19	0	16	255	0
11961	0	1	1	173	6	173	1	117	6	1	14	0	255	10	14	0	16	255	0
11962	0	1	1	173	7	173	1	117	6	1	42	0	255	10	14	0	16	255	0
11962	0	2	2	173	7	173	1	96	6	1	40	0	255	10	19	0	16	255	0
11996	0	1	1	177	1	177	1	32	6	1	4	0	255	10	36	0	16	255	0
11999	0	2	2	177	4	177	1	38	6	1	32	0	255	10	20	0	16	255	0
12000	0	3	3	177	5	177	1	132	6	1	16	0	255	10	35	0	16	255	0
12001	0	1	1	177	6	177	1	32	6	1	32	0	255	10	36	0	16	255	0
12002	0	2	2	177	7	177	1	38	6	1	4	0	255	10	20	0	16	255	0
12003	0	3	3	177	8	177	1	132	6	1	44	0	255	10	35	0	16	255	0
12036	0	3	3	181	1	181	1	126	6	1	43	0	255	10	15	0	16	255	0
12038	0	1	1	181	3	181	1	66	6	1	8	0	255	10	22	0	16	255	0
12040	0	1	1	181	5	181	1	66	6	1	36	0	255	10	22	0	16	255	0
12041	0	2	2	181	6	181	1	54	6	1	34	0	255	10	5	0	16	255	0
12042	0	2	2	181	7	181	1	54	6	1	6	0	255	10	5	0	16	255	0
12042	0	3	3	181	7	181	1	126	6	1	15	0	255	10	15	0	16	255	0
12076	0	3	3	185	1	185	1	77	6	1	37	0	255	10	18	0	16	255	0
12079	0	1	1	185	4	185	1	171	6	1	21	0	255	10	1	0	16	255	0
12079	0	2	2	185	4	185	1	59	6	1	7	0	255	10	36	0	16	255	0
12080	0	1	1	185	5	185	1	171	6	1	49	0	255	10	1	0	16	255	0
12080	0	2	2	185	5	185	1	59	6	1	35	0	255	10	36	0	16	255	0
12081	0	3	3	185	6	185	1	77	6	1	9	0	255	10	18	0	16	255	0
12119	0	1	1	189	4	189	1	19	6	1	2	0	255	10	14	0	16	255	0
12120	0	2	2	189	5	189	1	116	6	1	14	0	255	10	36	0	16	255	0
12121	0	2	2	189	6	189	1	116	6	1	42	0	255	10	36	0	16	255	0
12122	0	1	1	189	7	189	1	19	6	1	30	0	255	10	14	0	16	255	0
12156	0	2	2	193	1	193	1	32	6	1	4	0	255	10	20	0	16	255	0
12158	0	1	1	193	3	193	1	90	6	1	11	0	255	10	6	0	16	255	0
12161	0	2	2	193	6	193	1	32	6	1	32	0	255	10	20	0	16	255	0
12163	0	1	1	193	8	193	1	90	6	1	39	0	255	10	6	0	16	255	0
12198	0	2	2	197	3	197	1	26	6	1	3	0	255	10	17	0	16	255	0
12199	0	1	1	197	4	197	1	94	6	1	39	0	255	10	34	0	16	255	0
12202	0	1	1	197	7	197	1	94	6	1	11	0	255	10	34	0	16	255	0
12202	0	2	2	197	7	197	1	26	6	1	31	0	255	10	17	0	16	255	0
12236	0	2	2	201	1	201	1	32	6	1	4	0	255	10	29	0	16	255	0
12239	0	1	1	201	4	201	1	27	6	1	3	0	255	10	19	0	16	255	0
12241	0	2	2	201	6	201	1	32	6	1	32	0	255	10	29	0	16	255	0
12241	0	5	5	201	6	201	1	110	6	1	41	0	255	10	35	0	16	255	0
12242	0	5	5	201	7	201	1	110	6	1	13	0	255	10	35	0	16	255	0
12243	0	1	1	201	8	201	1	27	6	1	31	0	255	10	19	0	16	255	0
12276	0	1	1	205	1	205	1	72	6	1	9	0	255	10	8	0	16	255	0
12276	0	3	3	205	1	205	1	0	6	1	0	0	255	10	16	0	16	255	0
12277	0	3	3	205	2	205	1	0	6	1	28	0	255	10	16	0	16	255	0
12279	0	1	1	205	4	205	1	72	6	1	37	0	255	10	8	0	16	255	0
12282	0	2	2	205	7	205	1	62	6	1	7	0	255	10	4	0	16	255	0
12283	0	2	2	205	8	205	1	62	6	1	35	0	255	10	4	0	16	255	0
12316	0	1	1	209	1	209	1	88	6	1	11	0	255	10	29	0	16	255	0
12319	0	2	2	209	4	209	1	27	6	1	3	0	255	10	2	0	16	255	0
12320	0	3	3	209	5	209	1	12	6	1	1	0	255	10	23	0	16	255	0
12321	0	1	1	209	6	209	1	88	6	1	39	0	255	10	29	0	16	255	0
12322	0	3	3	209	7	209	1	12	6	1	29	0	255	10	23	0	16	255	0
12323	0	2	2	209	8	209	1	27	6	1	31	0	255	10	2	0	16	255	0
12357	0	1	1	213	2	213	1	153	6	1	19	0	255	10	23	0	16	255	0
12359	0	2	2	213	4	213	1	139	6	1	17	0	255	10	2	0	16	255	0
12359	0	3	3	213	4	213	1	11	6	1	1	0	255	10	12	0	16	255	0
12361	0	3	3	213	6	213	1	11	6	1	29	0	255	10	12	0	16	255	0
12363	0	1	1	213	8	213	1	153	6	1	47	0	255	10	23	0	16	255	0
12363	0	2	2	213	8	213	1	139	6	1	45	0	255	10	2	0	16	255	0
12396	0	3	3	217	1	217	1	24	6	1	3	0	255	10	19	0	16	255	0
12399	0	1	1	217	4	217	1	150	6	1	46	0	255	10	2	0	16	255	0
12399	0	2	2	217	4	217	1	3	6	1	0	0	255	10	21	0	16	255	0
12400	0	2	2	217	5	217	1	3	6	1	28	0	255	10	21	0	16	255	0
12400	0	3	3	217	5	217	1	24	6	1	31	0	255	10	19	0	16	255	0
12402	0	1	1	217	7	217	1	150	6	1	18	0	255	10	2	0	16	255	0
12436	0	2	2	221	1	221	1	175	6	1	49	0	255	10	21	0	16	255	0
12436	0	3	3	221	1	221	1	49	6	1	34	0	255	10	1	0	16	255	0
12437	0	3	3	221	2	221	1	49	6	1	6	0	255	10	1	0	16	255	0
12440	0	1	1	221	5	221	1	151	6	1	46	0	255	10	22	0	16	255	0
12443	0	1	1	221	8	221	1	151	6	1	18	0	255	10	22	0	16	255	0
12443	0	2	2	221	8	221	1	175	6	1	21	0	255	10	21	0	16	255	0
12476	0	1	1	225	1	225	1	105	6	1	41	0	255	10	26	0	16	255	0
12477	0	1	1	225	2	225	1	105	6	1	13	0	255	10	26	0	16	255	0
12479	0	3	3	225	4	225	1	101	6	1	40	0	255	10	2	0	16	255	0
12481	0	2	2	225	6	225	1	166	6	1	48	0	255	10	35	0	16	255	0
12481	0	3	3	225	6	225	1	101	6	1	12	0	255	10	2	0	16	255	0
12482	0	2	2	225	7	225	1	166	6	1	20	0	255	10	35	0	16	255	0
12516	0	3	3	229	1	229	1	16	6	1	2	0	255	10	24	0	16	255	0
12517	0	1	1	229	2	229	1	57	6	1	7	0	255	10	5	0	16	255	0
12517	0	2	2	229	2	229	1	25	6	1	3	0	255	10	4	0	16	255	0
12517	0	4	4	229	2	229	1	1	6	1	0	0	255	10	24	0	16	255	0
12518	0	1	1	229	3	229	1	57	6	1	35	0	255	10	5	0	16	255	0
12518	0	4	4	229	3	229	1	1	6	1	28	0	255	10	24	0	16	255	0
12519	0	3	3	229	4	229	1	16	6	1	30	0	255	10	24	0	16	255	0
12521	0	2	2	229	6	229	1	25	6	1	31	0	255	10	4	0	16	255	0
12561	0	1	1	233	6	233	1	159	6	1	47	0	255	10	13	0	16	255	0
12561	0	2	2	233	6	233	1	110	6	1	41	0	255	10	40	0	16	255	0
12562	0	2	2	233	7	233	1	110	6	1	13	0	255	10	40	0	16	255	0
12563	0	1	1	233	8	233	1	159	6	1	19	0	255	10	13	0	16	255	0
12598	0	2	2	237	3	237	1	122	6	1	15	0	255	10	14	0	16	255	0
12598	0	5	5	237	3	237	1	146	6	1	18	0	255	10	18	0	16	255	0
12600	0	1	1	237	5	237	1	4	6	1	0	0	255	10	19	0	16	255	0
12600	0	2	2	237	5	237	1	122	6	1	43	0	255	10	14	0	16	255	0
12601	0	1	1	237	6	237	1	4	6	1	28	0	255	10	19	0	16	255	0
12603	0	5	5	237	8	237	1	146	6	1	46	0	255	10	18	0	16	255	0
12636	0	5	5	241	1	241	1	56	6	1	7	0	255	10	30	0	16	255	0
12637	0	5	5	241	2	241	1	56	6	1	35	0	255	10	30	0	16	255	0
12638	0	2	2	241	3	241	1	2	6	1	0	0	255	10	25	0	16	255	0
12639	0	2	2	241	4	241	1	2	6	1	28	0	255	10	25	0	16	255	0
12640	0	1	1	241	5	241	1	12	6	1	1	0	255	10	3	0	16	255	0
12642	0	1	1	241	7	241	1	12	6	1	29	0	255	10	3	0	16	255	0
12679	0	1	1	245	4	245	1	108	6	1	41	0	255	10	20	0	16	255	0
12680	0	1	1	245	5	245	1	108	6	1	13	0	255	10	20	0	16	255	0
12681	0	2	2	245	6	245	1	5	6	1	0	0	255	10	21	0	16	255	0
12682	0	2	2	245	7	245	1	5	6	1	28	0	255	10	21	0	16	255	0
