% time	cellId	IMSI	RNTI	resPscch	sizeTb	hopping	hoppingInfo	psschRbLen	psschStartRb	iTrp	mcs	l1GroupDstId	correct
14403	0	2	3	58	6	0	255	10	32	0	16	255	1
14403	0	4	3	58	6	0	255	10	32	0	16	255	1
14403	0	5	3	58	6	0	255	10	32	0	16	255	1
14404	0	3	2	95	6	0	255	10	18	0	16	255	1
14404	0	3	1	46	6	0	255	10	30	0	16	255	1
14404	0	4	2	95	6	0	255	10	18	0	16	255	1
14404	0	4	1	46	6	0	255	10	30	0	16	255	1
14404	0	5	2	95	6	0	255	10	18	0	16	255	1
14404	0	5	1	46	6	0	255	10	30	0	16	255	1
14406	0	2	1	46	6	0	255	10	30	0	16	255	1
14406	0	3	1	46	6	0	255	10	30	0	16	255	1
14406	0	4	1	46	6	0	255	10	30	0	16	255	1
14406	0	5	1	46	6	0	255	10	30	0	16	255	1
14407	0	1	2	95	6	0	255	10	18	0	16	255	1
14407	0	3	2	95	6	0	255	10	18	0	16	255	1
14407	0	4	2	95	6	0	255	10	18	0	16	255	1
14407	0	5	2	95	6	0	255	10	18	0	16	255	1
14440	0	1	3	70	6	0	255	10	16	0	16	255	1
14440	0	2	3	70	6	0	255	10	16	0	16	255	1
14440	0	4	3	70	6	0	255	10	16	0	16	255	1
14440	0	5	3	70	6	0	255	10	16	0	16	255	1
14441	0	2	1	41	6	0	255	10	2	0	16	255	1
14441	0	3	1	41	6	0	255	10	2	0	16	255	1
14441	0	4	1	41	6	0	255	10	2	0	16	255	1
14441	0	5	1	41	6	0	255	10	2	0	16	255	1
14443	0	1	2	3	6	0	255	10	2	0	16	255	1
14443	0	3	2	3	6	0	255	10	2	0	16	255	1
14443	0	4	2	3	6	0	255	10	2	0	16	255	1
14443	0	5	2	3	6	0	255	10	2	0	16	255	1
14444	0	1	2	3	6	0	255	10	2	0	16	255	1
14444	0	3	2	3	6	0	255	10	2	0	16	255	1
14444	0	4	2	3	6	0	255	10	2	0	16	255	1
14444	0	5	2	3	6	0	255	10	2	0	16	255	1
14446	0	1	3	70	6	0	255	10	16	0	16	255	1
14446	0	2	3	70	6	0	255	10	16	0	16	255	1
14446	0	4	3	70	6	0	255	10	16	0	16	255	1
14446	0	5	3	70	6	0	255	10	16	0	16	255	1
14447	0	2	1	41	6	0	255	10	2	0	16	255	1
14447	0	3	1	41	6	0	255	10	2	0	16	255	1
14447	0	4	1	41	6	0	255	10	2	0	16	255	1
14447	0	5	1	41	6	0	255	10	2	0	16	255	1
14481	0	2	1	121	6	0	255	10	31	0	16	255	1
14481	0	2	3	153	6	0	255	10	14	0	16	255	1
14481	0	4	3	153	6	0	255	10	14	0	16	255	1
14481	0	4	1	121	6	0	255	10	31	0	16	255	1
14481	0	5	3	153	6	0	255	10	14	0	16	255	1
14481	0	5	1	121	6	0	255	10	31	0	16	255	1
14482	0	1	2	26	6	0	255	10	26	0	16	255	1
14482	0	3	2	26	6	0	255	10	26	0	16	255	1
14482	0	4	2	26	6	0	255	10	26	0	16	255	1
14482	0	5	2	26	6	0	255	10	26	0	16	255	1
14483	0	2	1	121	6	0	255	10	31	0	16	255	1
14483	0	3	1	121	6	0	255	10	31	0	16	255	1
14483	0	4	1	121	6	0	255	10	31	0	16	255	1
14483	0	5	1	121	6	0	255	10	31	0	16	255	1
14485	0	1	5	69	6	0	255	10	6	0	16	255	1
14485	0	2	5	69	6	0	255	10	6	0	16	255	1
14485	0	3	5	69	6	0	255	10	6	0	16	255	1
14485	0	4	5	69	6	0	255	10	6	0	16	255	1
14486	0	1	2	26	6	0	255	10	26	0	16	255	1
14486	0	3	2	26	6	0	255	10	26	0	16	255	1
14486	0	4	2	26	6	0	255	10	26	0	16	255	1
14486	0	5	2	26	6	0	255	10	26	0	16	255	1
14487	0	1	3	153	6	0	255	10	14	0	16	255	1
14487	0	1	5	69	6	0	255	10	6	0	16	255	1
14487	0	2	3	153	6	0	255	10	14	0	16	255	1
14487	0	2	5	69	6	0	255	10	6	0	16	255	1
14487	0	4	3	153	6	0	255	10	14	0	16	255	1
14487	0	4	5	69	6	0	255	10	6	0	16	255	1
14522	0	2	1	156	6	0	255	10	30	0	16	255	1
14522	0	3	1	156	6	0	255	10	30	0	16	255	1
14522	0	4	1	156	6	0	255	10	30	0	16	255	1
14522	0	5	1	156	6	0	255	10	30	0	16	255	1
14524	0	3	2	165	6	0	255	10	38	0	16	255	1
14524	0	3	1	156	6	0	255	10	30	0	16	255	1
14524	0	4	2	165	6	0	255	10	38	0	16	255	1
14524	0	4	1	156	6	0	255	10	30	0	16	255	1
14524	0	5	2	165	6	0	255	10	38	0	16	255	1
14524	0	5	1	156	6	0	255	10	30	0	16	255	1
14525	0	1	2	165	6	0	255	10	38	0	16	255	1
14525	0	3	2	165	6	0	255	10	38	0	16	255	1
14525	0	4	2	165	6	0	255	10	38	0	16	255	1
14525	0	5	2	165	6	0	255	10	38	0	16	255	1
14563	0	1	2	11	6	0	255	10	35	0	16	255	1
14563	0	3	2	11	6	0	255	10	35	0	16	255	1
14563	0	4	2	11	6	0	255	10	35	0	16	255	1
14563	0	5	2	11	6	0	255	10	35	0	16	255	1
14565	0	1	2	11	6	0	255	10	35	0	16	255	1
14565	0	3	2	11	6	0	255	10	35	0	16	255	1
14565	0	4	2	11	6	0	255	10	35	0	16	255	1
14565	0	5	2	11	6	0	255	10	35	0	16	255	1
14566	0	2	1	118	6	0	255	10	33	0	16	255	1
14566	0	3	1	118	6	0	255	10	33	0	16	255	1
14566	0	4	1	118	6	0	255	10	33	0	16	255	1
14566	0	5	1	118	6	0	255	10	33	0	16	255	1
14567	0	2	1	118	6	0	255	10	33	0	16	255	1
14567	0	3	1	118	6	0	255	10	33	0	16	255	1
14567	0	4	1	118	6	0	255	10	33	0	16	255	1
14567	0	5	1	118	6	0	255	10	33	0	16	255	1
14600	0	2	1	112	6	0	255	10	12	0	16	255	1
14600	0	3	1	112	6	0	255	10	12	0	16	255	1
14600	0	4	1	112	6	0	255	10	12	0	16	255	1
14600	0	5	1	112	6	0	255	10	12	0	16	255	1
14601	0	2	1	112	6	0	255	10	12	0	16	255	1
14601	0	2	4	1	6	0	255	10	24	0	16	255	1
14601	0	3	4	1	6	0	255	10	24	0	16	255	1
14601	0	3	1	112	6	0	255	10	12	0	16	255	1
14601	0	5	4	1	6	0	255	10	24	0	16	255	1
14601	0	5	1	112	6	0	255	10	12	0	16	255	1
14602	0	1	2	146	6	0	255	10	10	0	16	255	1
14602	0	1	4	1	6	0	255	10	24	0	16	255	1
14602	0	3	2	146	6	0	255	10	10	0	16	255	1
14602	0	3	4	1	6	0	255	10	24	0	16	255	1
14602	0	5	4	1	6	0	255	10	24	0	16	255	1
14602	0	5	2	146	6	0	255	10	10	0	16	255	1
14603	0	1	5	143	6	0	255	10	18	0	16	255	1
14603	0	2	5	143	6	0	255	10	18	0	16	255	1
14603	0	3	5	143	6	0	255	10	18	0	16	255	1
14603	0	4	5	143	6	0	255	10	18	0	16	255	1
14607	0	1	2	146	6	0	255	10	10	0	16	255	1
14607	0	1	5	143	6	0	255	10	18	0	16	255	1
14607	0	3	2	146	6	0	255	10	10	0	16	255	1
14607	0	3	5	143	6	0	255	10	18	0	16	255	1
14607	0	4	5	143	6	0	255	10	18	0	16	255	1
14607	0	4	2	146	6	0	255	10	10	0	16	255	1
14640	0	1	2	72	6	0	255	10	29	0	16	255	1
14640	0	3	2	72	6	0	255	10	29	0	16	255	1
14640	0	4	2	72	6	0	255	10	29	0	16	255	1
14640	0	5	2	72	6	0	255	10	29	0	16	255	1
14643	0	1	2	72	6	0	255	10	29	0	16	255	1
14643	0	3	2	72	6	0	255	10	29	0	16	255	1
14643	0	4	2	72	6	0	255	10	29	0	16	255	1
14643	0	5	2	72	6	0	255	10	29	0	16	255	1
14644	0	2	1	12	6	0	255	10	19	0	16	255	1
14644	0	3	1	12	6	0	255	10	19	0	16	255	1
14644	0	4	1	12	6	0	255	10	19	0	16	255	1
14644	0	5	1	12	6	0	255	10	19	0	16	255	1
14646	0	2	1	12	6	0	255	10	19	0	16	255	1
14646	0	3	1	12	6	0	255	10	19	0	16	255	1
14646	0	4	1	12	6	0	255	10	19	0	16	255	1
14646	0	5	1	12	6	0	255	10	19	0	16	255	1
14684	0	2	1	95	6	0	255	10	1	0	16	255	1
14684	0	3	1	95	6	0	255	10	1	0	16	255	1
14684	0	4	1	95	6	0	255	10	1	0	16	255	1
14684	0	5	1	95	6	0	255	10	1	0	16	255	1
14686	0	1	2	174	6	0	255	10	19	0	16	255	1
14686	0	3	2	174	6	0	255	10	19	0	16	255	1
14686	0	4	2	174	6	0	255	10	19	0	16	255	1
14686	0	5	2	174	6	0	255	10	19	0	16	255	1
14687	0	3	2	174	6	0	255	10	19	0	16	255	1
14687	0	3	1	95	6	0	255	10	1	0	16	255	1
14687	0	4	2	174	6	0	255	10	19	0	16	255	1
14687	0	4	1	95	6	0	255	10	1	0	16	255	1
14687	0	5	2	174	6	0	255	10	19	0	16	255	1
14687	0	5	1	95	6	0	255	10	1	0	16	255	1
14722	0	3	2	107	6	0	255	10	3	0	16	255	0
14722	0	3	1	107	6	0	255	10	24	0	16	255	0
14722	0	4	2	107	6	0	255	10	3	0	16	255	0
14722	0	4	1	107	6	0	255	10	24	0	16	255	0
14722	0	5	2	107	6	0	255	10	3	0	16	255	0
14722	0	5	1	107	6	0	255	10	24	0	16	255	0
14723	0	3	2	107	6	0	255	10	3	0	16	255	0
14723	0	3	1	107	6	0	255	10	24	0	16	255	0
14723	0	4	2	107	6	0	255	10	3	0	16	255	0
14723	0	4	1	107	6	0	255	10	24	0	16	255	0
14723	0	5	2	107	6	0	255	10	3	0	16	255	0
14723	0	5	1	107	6	0	255	10	24	0	16	255	0
14761	0	3	2	141	6	0	255	10	20	0	16	255	1
14761	0	3	1	92	6	0	255	10	30	0	16	255	1
14761	0	4	2	141	6	0	255	10	20	0	16	255	1
14761	0	4	1	92	6	0	255	10	30	0	16	255	1
14761	0	5	2	141	6	0	255	10	20	0	16	255	1
14761	0	5	1	92	6	0	255	10	30	0	16	255	1
14764	0	2	1	92	6	0	255	10	30	0	16	255	1
14764	0	3	1	92	6	0	255	10	30	0	16	255	1
14764	0	4	1	92	6	0	255	10	30	0	16	255	1
14764	0	5	1	92	6	0	255	10	30	0	16	255	1
14765	0	1	2	141	6	0	255	10	20	0	16	255	1
14765	0	3	2	141	6	0	255	10	20	0	16	255	1
14765	0	4	2	141	6	0	255	10	20	0	16	255	1
14765	0	5	2	141	6	0	255	10	20	0	16	255	1
14803	0	2	1	123	6	0	255	10	1	0	16	255	1
14803	0	3	1	123	6	0	255	10	1	0	16	255	1
14803	0	4	1	123	6	0	255	10	1	0	16	255	1
14803	0	5	1	123	6	0	255	10	1	0	16	255	1
14804	0	1	2	20	6	0	255	10	23	0	16	255	1
14804	0	3	2	20	6	0	255	10	23	0	16	255	1
14804	0	4	2	20	6	0	255	10	23	0	16	255	1
14804	0	5	2	20	6	0	255	10	23	0	16	255	1
14805	0	2	1	123	6	0	255	10	1	0	16	255	1
14805	0	3	1	123	6	0	255	10	1	0	16	255	1
14805	0	4	1	123	6	0	255	10	1	0	16	255	1
14805	0	5	1	123	6	0	255	10	1	0	16	255	1
14806	0	1	3	118	6	0	255	10	16	0	16	255	1
14806	0	2	3	118	6	0	255	10	16	0	16	255	1
14806	0	4	3	118	6	0	255	10	16	0	16	255	1
14806	0	5	3	118	6	0	255	10	16	0	16	255	1
14807	0	1	2	20	6	0	255	10	23	0	16	255	1
14807	0	1	3	118	6	0	255	10	16	0	16	255	1
14807	0	4	3	118	6	0	255	10	16	0	16	255	1
14807	0	4	2	20	6	0	255	10	23	0	16	255	1
14807	0	5	3	118	6	0	255	10	16	0	16	255	1
14807	0	5	2	20	6	0	255	10	23	0	16	255	1
14841	0	1	2	113	6	0	255	10	17	0	16	255	1
14841	0	3	2	113	6	0	255	10	17	0	16	255	1
14841	0	4	2	113	6	0	255	10	17	0	16	255	1
14841	0	5	2	113	6	0	255	10	17	0	16	255	1
14842	0	1	2	113	6	0	255	10	17	0	16	255	1
14842	0	3	2	113	6	0	255	10	17	0	16	255	1
14842	0	4	2	113	6	0	255	10	17	0	16	255	1
14842	0	5	2	113	6	0	255	10	17	0	16	255	1
14843	0	2	1	75	6	0	255	10	22	0	16	255	1
14843	0	3	1	75	6	0	255	10	22	0	16	255	1
14843	0	4	1	75	6	0	255	10	22	0	16	255	1
14843	0	5	1	75	6	0	255	10	22	0	16	255	1
14845	0	1	3	125	6	0	255	10	4	0	16	255	1
14845	0	2	3	125	6	0	255	10	4	0	16	255	1
14845	0	4	3	125	6	0	255	10	4	0	16	255	1
14845	0	5	3	125	6	0	255	10	4	0	16	255	1
14846	0	2	1	75	6	0	255	10	22	0	16	255	1
14846	0	3	1	75	6	0	255	10	22	0	16	255	1
14846	0	4	1	75	6	0	255	10	22	0	16	255	1
14846	0	5	1	75	6	0	255	10	22	0	16	255	1
14847	0	1	3	125	6	0	255	10	4	0	16	255	1
14847	0	2	3	125	6	0	255	10	4	0	16	255	1
14847	0	4	3	125	6	0	255	10	4	0	16	255	1
14847	0	5	3	125	6	0	255	10	4	0	16	255	1
14880	0	2	1	40	6	0	255	10	1	0	16	255	1
14880	0	3	1	40	6	0	255	10	1	0	16	255	1
14880	0	4	1	40	6	0	255	10	1	0	16	255	1
14880	0	5	1	40	6	0	255	10	1	0	16	255	1
14882	0	1	2	86	6	0	255	10	3	0	16	255	1
14882	0	3	2	86	6	0	255	10	3	0	16	255	1
14882	0	4	2	86	6	0	255	10	3	0	16	255	1
14882	0	5	2	86	6	0	255	10	3	0	16	255	1
14884	0	1	3	53	6	0	255	10	12	0	16	255	1
14884	0	2	3	53	6	0	255	10	12	0	16	255	1
14884	0	4	3	53	6	0	255	10	12	0	16	255	1
14884	0	5	3	53	6	0	255	10	12	0	16	255	1
14885	0	1	3	53	6	0	255	10	12	0	16	255	1
14885	0	2	3	53	6	0	255	10	12	0	16	255	1
14885	0	4	3	53	6	0	255	10	12	0	16	255	1
14885	0	5	3	53	6	0	255	10	12	0	16	255	1
14886	0	3	2	86	6	0	255	10	3	0	16	255	1
14886	0	3	1	40	6	0	255	10	1	0	16	255	1
14886	0	4	2	86	6	0	255	10	3	0	16	255	1
14886	0	4	1	40	6	0	255	10	1	0	16	255	1
14886	0	5	2	86	6	0	255	10	3	0	16	255	1
14886	0	5	1	40	6	0	255	10	1	0	16	255	1
14920	0	2	1	24	6	0	255	10	5	0	16	255	1
14920	0	3	1	24	6	0	255	10	5	0	16	255	1
14920	0	4	1	24	6	0	255	10	5	0	16	255	1
14920	0	5	1	24	6	0	255	10	5	0	16	255	1
14924	0	3	2	60	6	0	255	10	10	0	16	255	1
14924	0	3	1	24	6	0	255	10	5	0	16	255	1
14924	0	4	2	60	6	0	255	10	10	0	16	255	1
14924	0	4	1	24	6	0	255	10	5	0	16	255	1
14924	0	5	2	60	6	0	255	10	10	0	16	255	1
14924	0	5	1	24	6	0	255	10	5	0	16	255	1
14925	0	1	2	60	6	0	255	10	10	0	16	255	1
14925	0	3	2	60	6	0	255	10	10	0	16	255	1
14925	0	4	2	60	6	0	255	10	10	0	16	255	1
14925	0	5	2	60	6	0	255	10	10	0	16	255	1
14926	0	1	3	6	6	0	255	10	35	0	16	255	1
14926	0	2	3	6	6	0	255	10	35	0	16	255	1
14926	0	4	3	6	6	0	255	10	35	0	16	255	1
14926	0	5	3	6	6	0	255	10	35	0	16	255	1
14927	0	1	3	6	6	0	255	10	35	0	16	255	1
14927	0	2	3	6	6	0	255	10	35	0	16	255	1
14927	0	4	3	6	6	0	255	10	35	0	16	255	1
14927	0	5	3	6	6	0	255	10	35	0	16	255	1
14960	0	1	2	56	6	0	255	10	36	0	16	255	1
14960	0	3	2	56	6	0	255	10	36	0	16	255	1
14960	0	4	2	56	6	0	255	10	36	0	16	255	1
14960	0	5	2	56	6	0	255	10	36	0	16	255	1
14961	0	3	2	56	6	0	255	10	36	0	16	255	1
14961	0	3	1	33	6	0	255	10	39	0	16	255	1
14961	0	4	2	56	6	0	255	10	36	0	16	255	1
14961	0	4	1	33	6	0	255	10	39	0	16	255	1
14961	0	5	2	56	6	0	255	10	36	0	16	255	1
14961	0	5	1	33	6	0	255	10	39	0	16	255	1
14962	0	1	3	18	6	0	255	10	3	0	16	255	1
14962	0	2	3	18	6	0	255	10	3	0	16	255	1
14962	0	4	3	18	6	0	255	10	3	0	16	255	1
14962	0	5	3	18	6	0	255	10	3	0	16	255	1
14965	0	1	3	18	6	0	255	10	3	0	16	255	1
14965	0	2	3	18	6	0	255	10	3	0	16	255	1
14965	0	4	3	18	6	0	255	10	3	0	16	255	1
14965	0	5	3	18	6	0	255	10	3	0	16	255	1
14966	0	2	1	33	6	0	255	10	39	0	16	255	1
14966	0	3	1	33	6	0	255	10	39	0	16	255	1
14966	0	4	1	33	6	0	255	10	39	0	16	255	1
14966	0	5	1	33	6	0	255	10	39	0	16	255	1
15003	0	4	3	94	6	0	255	10	31	0	16	255	1
15003	0	4	2	87	6	0	255	10	1	0	16	255	1
15003	0	4	1	139	6	0	255	10	35	0	16	255	1
15003	0	5	3	94	6	0	255	10	31	0	16	255	1
15003	0	5	2	87	6	0	255	10	1	0	16	255	1
15003	0	5	1	139	6	0	255	10	35	0	16	255	1
15005	0	1	4	117	6	0	255	10	26	0	16	255	1
15005	0	2	4	117	6	0	255	10	26	0	16	255	1
15005	0	3	4	117	6	0	255	10	26	0	16	255	1
15005	0	5	4	117	6	0	255	10	26	0	16	255	1
15006	0	1	3	94	6	0	255	10	31	0	16	255	1
15006	0	1	4	117	6	0	255	10	26	0	16	255	1
15006	0	2	3	94	6	0	255	10	31	0	16	255	1
15006	0	2	4	117	6	0	255	10	26	0	16	255	1
15006	0	5	4	117	6	0	255	10	26	0	16	255	1
15006	0	5	3	94	6	0	255	10	31	0	16	255	1
15007	0	3	2	87	6	0	255	10	1	0	16	255	1
15007	0	3	1	139	6	0	255	10	35	0	16	255	1
15007	0	4	2	87	6	0	255	10	1	0	16	255	1
15007	0	4	1	139	6	0	255	10	35	0	16	255	1
15007	0	5	2	87	6	0	255	10	1	0	16	255	1
15007	0	5	1	139	6	0	255	10	35	0	16	255	1
15041	0	1	2	29	6	0	255	10	32	0	16	255	1
15041	0	3	2	29	6	0	255	10	32	0	16	255	1
15041	0	4	2	29	6	0	255	10	32	0	16	255	1
15041	0	5	2	29	6	0	255	10	32	0	16	255	1
15042	0	2	1	26	6	0	255	10	13	0	16	255	1
15042	0	3	1	26	6	0	255	10	13	0	16	255	1
15042	0	4	1	26	6	0	255	10	13	0	16	255	1
15042	0	5	1	26	6	0	255	10	13	0	16	255	1
15045	0	1	2	29	6	0	255	10	32	0	16	255	1
15045	0	3	2	29	6	0	255	10	32	0	16	255	1
15045	0	4	2	29	6	0	255	10	32	0	16	255	1
15045	0	5	2	29	6	0	255	10	32	0	16	255	1
15046	0	2	1	26	6	0	255	10	13	0	16	255	1
15046	0	3	1	26	6	0	255	10	13	0	16	255	1
15046	0	4	1	26	6	0	255	10	13	0	16	255	1
15046	0	5	1	26	6	0	255	10	13	0	16	255	1
15080	0	2	1	42	6	0	255	10	1	0	16	255	1
15080	0	2	5	8	6	0	255	10	19	0	16	255	1
15080	0	3	1	42	6	0	255	10	1	0	16	255	1
15080	0	3	5	8	6	0	255	10	19	0	16	255	1
15080	0	4	5	8	6	0	255	10	19	0	16	255	1
15080	0	4	1	42	6	0	255	10	1	0	16	255	1
15082	0	2	1	42	6	0	255	10	1	0	16	255	1
15082	0	2	4	37	6	0	255	10	31	0	16	255	1
15082	0	2	5	8	6	0	255	10	19	0	16	255	1
15082	0	3	4	37	6	0	255	10	31	0	16	255	1
15082	0	3	1	42	6	0	255	10	1	0	16	255	1
15082	0	3	5	8	6	0	255	10	19	0	16	255	1
15083	0	1	2	143	6	0	255	10	3	0	16	255	1
15083	0	3	2	143	6	0	255	10	3	0	16	255	1
15083	0	4	2	143	6	0	255	10	3	0	16	255	1
15083	0	5	2	143	6	0	255	10	3	0	16	255	1
15085	0	1	4	37	6	0	255	10	31	0	16	255	1
15085	0	2	4	37	6	0	255	10	31	0	16	255	1
15085	0	3	4	37	6	0	255	10	31	0	16	255	1
15085	0	5	4	37	6	0	255	10	31	0	16	255	1
15087	0	1	2	143	6	0	255	10	3	0	16	255	1
15087	0	3	2	143	6	0	255	10	3	0	16	255	1
15087	0	4	2	143	6	0	255	10	3	0	16	255	1
15087	0	5	2	143	6	0	255	10	3	0	16	255	1
15120	0	1	2	80	6	0	255	10	38	0	16	255	1
15120	0	3	2	80	6	0	255	10	38	0	16	255	1
15120	0	4	2	80	6	0	255	10	38	0	16	255	1
15120	0	5	2	80	6	0	255	10	38	0	16	255	1
15123	0	2	1	115	6	0	255	10	38	0	16	255	1
15123	0	3	1	115	6	0	255	10	38	0	16	255	1
15123	0	4	1	115	6	0	255	10	38	0	16	255	1
15123	0	5	1	115	6	0	255	10	38	0	16	255	1
15124	0	3	2	80	6	0	255	10	38	0	16	255	1
15124	0	3	1	115	6	0	255	10	38	0	16	255	1
15124	0	4	2	80	6	0	255	10	38	0	16	255	1
15124	0	4	1	115	6	0	255	10	38	0	16	255	1
15124	0	5	2	80	6	0	255	10	38	0	16	255	1
15124	0	5	1	115	6	0	255	10	38	0	16	255	1
15161	0	1	2	65	6	0	255	10	24	0	16	255	1
15161	0	3	2	65	6	0	255	10	24	0	16	255	1
15161	0	4	2	65	6	0	255	10	24	0	16	255	1
15161	0	5	2	65	6	0	255	10	24	0	16	255	1
15163	0	1	2	65	6	0	255	10	24	0	16	255	1
15163	0	3	2	65	6	0	255	10	24	0	16	255	1
15163	0	4	2	65	6	0	255	10	24	0	16	255	1
15163	0	5	2	65	6	0	255	10	24	0	16	255	1
15165	0	2	1	125	6	0	255	10	22	0	16	255	1
15165	0	3	1	125	6	0	255	10	22	0	16	255	1
15165	0	4	1	125	6	0	255	10	22	0	16	255	1
15165	0	5	1	125	6	0	255	10	22	0	16	255	1
15167	0	2	1	125	6	0	255	10	22	0	16	255	1
15167	0	3	1	125	6	0	255	10	22	0	16	255	1
15167	0	4	1	125	6	0	255	10	22	0	16	255	1
15167	0	5	1	125	6	0	255	10	22	0	16	255	1
15202	0	1	2	10	6	0	255	10	27	0	16	255	1
15202	0	3	2	10	6	0	255	10	27	0	16	255	1
15202	0	4	2	10	6	0	255	10	27	0	16	255	1
15202	0	5	2	10	6	0	255	10	27	0	16	255	1
15204	0	3	2	10	6	0	255	10	27	0	16	255	1
15204	0	3	1	76	6	0	255	10	21	0	16	255	1
15204	0	4	2	10	6	0	255	10	27	0	16	255	1
15204	0	4	1	76	6	0	255	10	21	0	16	255	1
15204	0	5	2	10	6	0	255	10	27	0	16	255	1
15204	0	5	1	76	6	0	255	10	21	0	16	255	1
15205	0	1	3	103	6	0	255	10	6	0	16	255	1
15205	0	2	3	103	6	0	255	10	6	0	16	255	1
15205	0	4	3	103	6	0	255	10	6	0	16	255	1
15205	0	5	3	103	6	0	255	10	6	0	16	255	1
15207	0	2	1	76	6	0	255	10	21	0	16	255	1
15207	0	2	3	103	6	0	255	10	6	0	16	255	1
15207	0	4	3	103	6	0	255	10	6	0	16	255	1
15207	0	4	1	76	6	0	255	10	21	0	16	255	1
15207	0	5	3	103	6	0	255	10	6	0	16	255	1
15207	0	5	1	76	6	0	255	10	21	0	16	255	1
15240	0	1	2	96	6	0	255	10	24	0	16	255	1
15240	0	1	3	56	6	0	255	10	37	0	16	255	1
15240	0	4	3	56	6	0	255	10	37	0	16	255	1
15240	0	4	2	96	6	0	255	10	24	0	16	255	1
15240	0	5	3	56	6	0	255	10	37	0	16	255	1
15240	0	5	2	96	6	0	255	10	24	0	16	255	1
15241	0	1	3	56	6	0	255	10	37	0	16	255	1
15241	0	2	3	56	6	0	255	10	37	0	16	255	1
15241	0	4	3	56	6	0	255	10	37	0	16	255	1
15241	0	5	3	56	6	0	255	10	37	0	16	255	1
15244	0	2	1	102	6	0	255	10	37	0	16	255	1
15244	0	3	1	102	6	0	255	10	37	0	16	255	1
15244	0	4	1	102	6	0	255	10	37	0	16	255	1
15244	0	5	1	102	6	0	255	10	37	0	16	255	1
15246	0	3	2	96	6	0	255	10	24	0	16	255	1
15246	0	3	1	102	6	0	255	10	37	0	16	255	1
15246	0	4	2	96	6	0	255	10	24	0	16	255	1
15246	0	4	1	102	6	0	255	10	37	0	16	255	1
15246	0	5	2	96	6	0	255	10	24	0	16	255	1
15246	0	5	1	102	6	0	255	10	37	0	16	255	1
15281	0	3	2	9	6	0	255	10	18	0	16	255	1
15281	0	3	1	17	6	0	255	10	11	0	16	255	1
15281	0	4	2	9	6	0	255	10	18	0	16	255	1
15281	0	4	1	17	6	0	255	10	11	0	16	255	1
15281	0	5	2	9	6	0	255	10	18	0	16	255	1
15281	0	5	1	17	6	0	255	10	11	0	16	255	1
15283	0	1	2	9	6	0	255	10	18	0	16	255	1
15283	0	3	2	9	6	0	255	10	18	0	16	255	1
15283	0	4	2	9	6	0	255	10	18	0	16	255	1
15283	0	5	2	9	6	0	255	10	18	0	16	255	1
15284	0	2	1	17	6	0	255	10	11	0	16	255	1
15284	0	2	3	151	6	0	255	10	24	0	16	255	1
15284	0	4	3	151	6	0	255	10	24	0	16	255	1
15284	0	4	1	17	6	0	255	10	11	0	16	255	1
15284	0	5	3	151	6	0	255	10	24	0	16	255	1
15284	0	5	1	17	6	0	255	10	11	0	16	255	1
15287	0	1	3	151	6	0	255	10	24	0	16	255	1
15287	0	2	3	151	6	0	255	10	24	0	16	255	1
15287	0	4	3	151	6	0	255	10	24	0	16	255	1
15287	0	5	3	151	6	0	255	10	24	0	16	255	1
15320	0	2	1	80	6	0	255	10	0	0	16	255	1
15320	0	2	3	88	6	0	255	10	23	0	16	255	1
15320	0	4	3	88	6	0	255	10	23	0	16	255	1
15320	0	4	1	80	6	0	255	10	0	0	16	255	1
15320	0	5	3	88	6	0	255	10	23	0	16	255	1
15320	0	5	1	80	6	0	255	10	0	0	16	255	1
15321	0	1	2	9	6	0	255	10	33	0	16	255	1
15321	0	3	2	9	6	0	255	10	33	0	16	255	1
15321	0	4	2	9	6	0	255	10	33	0	16	255	1
15321	0	5	2	9	6	0	255	10	33	0	16	255	1
15323	0	1	2	9	6	0	255	10	33	0	16	255	1
15323	0	3	2	9	6	0	255	10	33	0	16	255	1
15323	0	4	2	9	6	0	255	10	33	0	16	255	1
15323	0	5	2	9	6	0	255	10	33	0	16	255	1
15324	0	2	1	80	6	0	255	10	0	0	16	255	1
15324	0	3	1	80	6	0	255	10	0	0	16	255	1
15324	0	4	1	80	6	0	255	10	0	0	16	255	1
15324	0	5	1	80	6	0	255	10	0	0	16	255	1
15325	0	1	3	88	6	0	255	10	23	0	16	255	1
15325	0	2	3	88	6	0	255	10	23	0	16	255	1
15325	0	4	3	88	6	0	255	10	23	0	16	255	1
15325	0	5	3	88	6	0	255	10	23	0	16	255	1
15360	0	3	2	105	6	0	255	10	9	0	16	255	1
15360	0	3	4	96	6	0	255	10	6	0	16	255	1
15360	0	3	1	21	6	0	255	10	31	0	16	255	0
15360	0	3	5	21	6	0	255	10	27	0	16	255	0
15361	0	1	2	105	6	0	255	10	9	0	16	255	1
15361	0	3	2	105	6	0	255	10	9	0	16	255	1
15361	0	4	2	105	6	0	255	10	9	0	16	255	1
15361	0	5	2	105	6	0	255	10	9	0	16	255	1
15365	0	2	1	21	6	0	255	10	31	0	16	255	0
15365	0	2	5	21	6	0	255	10	27	0	16	255	0
15365	0	3	1	21	6	0	255	10	31	0	16	255	0
15365	0	3	5	21	6	0	255	10	27	0	16	255	0
15365	0	4	5	21	6	0	255	10	27	0	16	255	0
