% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	avrgSinrPerRb
13544	0	5	1	0	16	389	2	0	0	0.152323
13544	0	5	2	0	16	389	2	0	0	0.351105
13552	0	3	1	0	16	389	3	0	0	1.00654
13552	0	3	2	0	16	389	3	0	0	4.17833
13552	0	4	1	0	16	389	3	0	0	0.32638
13552	0	4	2	0	16	389	3	0	0	0.490999
13552	0	5	1	0	16	389	3	0	0	0.152323
13552	0	5	2	0	16	389	3	0	0	0.351105
13576	0	4	1	0	16	389	1	0	0	0.209984
13576	0	4	2	0	16	389	1	0	0	0.161833
13576	0	4	3	0	16	389	1	0	0	4.26486
13576	0	5	1	0	16	389	1	0	0	0.120083
13576	0	5	2	0	16	389	1	0	0	0.211876
13576	0	5	3	0	16	389	1	0	0	1.4472
13584	0	4	1	0	16	389	2	0	0	0.209984
13584	0	4	2	0	16	389	2	0	0	0.161833
13584	0	4	3	0	16	389	2	0	0	4.26486
13584	0	5	1	0	16	389	2	0	0	0.120083
13584	0	5	2	0	16	389	2	0	0	0.211876
13584	0	5	3	0	16	389	2	0	0	1.4472
13592	0	4	1	0	16	389	3	0	0	0.209984
13592	0	4	2	0	16	389	3	0	0	0.161833
13592	0	4	3	0	16	389	3	0	0	4.26486
13592	0	5	1	0	16	389	3	0	0	0.120083
13592	0	5	2	0	16	389	3	0	0	0.211876
13592	0	5	3	0	16	389	3	0	0	1.4472
13616	0	4	1	0	16	389	1	0	0	0.32638
13616	0	4	2	0	16	389	1	0	0	0.417949
13616	0	4	3	0	16	389	1	0	0	5.32872
13616	0	5	1	0	16	389	1	0	0	0.152323
13616	0	5	2	0	16	389	1	0	0	0.321541
13616	0	5	3	0	16	389	1	0	0	1.66953
13624	0	4	1	0	16	389	2	0	0	0.32638
13624	0	4	2	0	16	389	2	0	0	0.417949
13624	0	4	3	0	16	389	2	0	0	5.32872
13624	0	5	1	0	16	389	2	0	0	0.152323
13624	0	5	2	0	16	389	2	0	0	0.321541
13624	0	5	3	0	16	389	2	0	0	1.66953
13632	0	4	1	0	16	389	3	0	0	0.32638
13632	0	4	2	0	16	389	3	0	0	0.417949
13632	0	4	3	0	16	389	3	0	0	5.32872
13632	0	5	1	0	16	389	3	0	0	0.152323
13632	0	5	2	0	16	389	3	0	0	0.321541
13632	0	5	3	0	16	389	3	0	0	1.66953
13656	0	4	1	0	16	389	1	0	0	0.32638
13656	0	4	2	0	16	389	1	0	0	0.490999
13656	0	4	3	0	16	389	1	0	0	5.52155
13656	0	5	1	0	16	389	1	0	0	0.152323
13656	0	5	2	0	16	389	1	0	0	0.351105
13656	0	5	3	0	16	389	1	0	0	1.71295
13664	0	4	1	0	16	389	2	0	0	0.32638
13664	0	4	2	0	16	389	2	0	0	0.490999
13664	0	4	3	0	16	389	2	0	1	5.52155
13664	0	5	1	0	16	389	2	0	0	0.152323
13664	0	5	2	0	16	389	2	0	0	0.351105
13664	0	5	3	0	16	389	2	0	0	1.71295
13672	0	4	1	0	16	389	3	0	0	0.32638
13672	0	4	2	0	16	389	3	0	0	0.490999
13672	0	4	3	0	16	389	3	0	1	5.52155
13672	0	5	1	0	16	389	3	0	0	0.152323
13672	0	5	2	0	16	389	3	0	0	0.351105
13672	0	5	3	0	16	389	3	0	1	1.71295
13696	0	4	1	0	16	389	1	0	0	0.319713
13696	0	4	2	0	16	389	1	0	0	0.254808
13696	0	4	3	0	16	389	1	0	0	4.79789
13696	0	5	1	0	16	389	1	0	0	0.151128
13696	0	5	2	0	16	389	1	0	0	0.253555
13696	0	5	3	0	16	389	1	0	0	1.55287
13704	0	4	1	0	16	389	2	0	0	0.319713
13704	0	4	2	0	16	389	2	0	0	0.254808
13704	0	4	3	0	16	389	2	0	0	4.79789
13704	0	5	1	0	16	389	2	0	0	0.151128
13704	0	5	2	0	16	389	2	0	0	0.253555
13704	0	5	3	0	16	389	2	0	0	1.55287
13712	0	4	1	0	16	389	3	0	0	0.319713
13712	0	4	2	0	16	389	3	0	0	0.254808
13712	0	4	3	0	16	389	3	0	0	4.79789
13712	0	5	1	0	16	389	3	0	0	0.151128
13712	0	5	2	0	16	389	3	0	0	0.253555
13712	0	5	3	0	16	389	3	0	0	1.55287
13736	0	3	1	0	16	389	1	0	0	1.71295
13736	0	3	2	0	16	389	1	0	1	5.52155
13736	0	4	1	0	16	389	1	0	0	0.364577
13736	0	4	2	0	16	389	1	0	0	0.531411
13736	0	5	1	0	16	389	1	0	0	0.16486
13736	0	5	2	0	16	389	1	0	0	0.364577
13744	0	3	1	0	16	389	2	0	0	1.71295
13744	0	3	2	0	16	389	2	0	1	5.52155
13744	0	4	1	0	16	389	2	0	0	0.364577
13744	0	4	2	0	16	389	2	0	0	0.531411
13744	0	5	1	0	16	389	2	0	0	0.16486
13744	0	5	2	0	16	389	2	0	0	0.364577
13752	0	3	1	0	16	389	3	0	1	1.71295
13752	0	3	2	0	16	389	3	0	1	5.52155
13752	0	4	1	0	16	389	3	0	0	0.364577
13752	0	4	2	0	16	389	3	0	0	0.531411
13752	0	5	1	0	16	389	3	0	0	0.16486
13752	0	5	2	0	16	389	3	0	0	0.364577
13776	0	3	1	0	16	389	1	0	0	1.47748
13776	0	3	2	0	16	389	1	0	0	5.07381
13776	0	4	1	0	16	389	1	0	0	0.351845
13776	0	4	2	0	16	389	1	0	0	0.51794
13776	0	5	1	0	16	389	1	0	0	0.160681
13776	0	5	2	0	16	389	1	0	0	0.360086
13784	0	3	1	0	16	389	2	0	0	1.47748
13784	0	3	2	0	16	389	2	0	0	5.07381
13784	0	4	1	0	16	389	2	0	0	0.351845
13784	0	4	2	0	16	389	2	0	0	0.51794
13784	0	5	1	0	16	389	2	0	0	0.160681
13784	0	5	2	0	16	389	2	0	0	0.360086
13792	0	3	1	0	16	389	3	0	0	1.47748
13792	0	3	2	0	16	389	3	0	0	5.07381
13792	0	4	1	0	16	389	3	0	0	0.351845
13792	0	4	2	0	16	389	3	0	0	0.51794
13792	0	5	1	0	16	389	3	0	0	0.160681
13792	0	5	2	0	16	389	3	0	0	0.360086
13816	0	3	1	0	16	389	1	0	0	1.5046
13816	0	3	2	0	16	389	1	0	0	3.79882
13816	0	3	4	0	16	389	1	0	0	5.14205
13816	0	3	5	0	16	389	1	0	0	0.79819
13824	0	3	1	0	16	389	2	0	0	1.5046
13824	0	3	2	0	16	389	2	0	0	3.79882
13824	0	3	4	0	16	389	2	0	0	5.14205
13824	0	3	5	0	16	389	2	0	0	0.79819
13832	0	3	1	0	16	389	3	0	0	1.5046
13832	0	3	2	0	16	389	3	0	0	3.79882
13832	0	3	4	0	16	389	3	0	0	5.14205
13832	0	3	5	0	16	389	3	0	0	0.79819
13856	0	3	1	0	16	389	1	0	0	0.771075
13856	0	3	2	0	16	389	1	0	0	3.73059
13856	0	4	1	0	16	389	1	0	0	0.313648
13856	0	4	2	0	16	389	1	0	0	0.477528
13856	0	5	1	0	16	389	1	0	0	0.148144
13856	0	5	2	0	16	389	1	0	0	0.346614
13864	0	3	1	0	16	389	2	0	0	0.771075
13864	0	3	2	0	16	389	2	0	0	3.73059
13864	0	4	1	0	16	389	2	0	0	0.313648
13864	0	4	2	0	16	389	2	0	0	0.477528
13864	0	5	1	0	16	389	2	0	0	0.148144
13864	0	5	2	0	16	389	2	0	0	0.346614
13872	0	3	1	0	16	389	3	0	0	0.771075
13872	0	3	2	0	16	389	3	0	0	3.73059
13872	0	4	1	0	16	389	3	0	0	0.313648
13872	0	4	2	0	16	389	3	0	0	0.477528
13872	0	5	1	0	16	389	3	0	0	0.148144
13872	0	5	2	0	16	389	3	0	0	0.346614
13896	0	4	1	0	16	389	1	0	0	0.190886
13896	0	4	2	0	16	389	1	0	0	0.251202
13896	0	4	3	0	16	389	1	0	0	4.55411
13896	0	5	1	0	16	389	1	0	0	0.113814
13896	0	5	2	0	16	389	1	0	0	0.249484
13896	0	5	3	0	16	389	1	0	0	1.51233
13904	0	4	1	0	16	389	2	0	0	0.190886
13904	0	4	2	0	16	389	2	0	0	0.251202
13904	0	4	3	0	16	389	2	0	0	4.55411
13904	0	5	1	0	16	389	2	0	0	0.113814
13904	0	5	2	0	16	389	2	0	0	0.249484
13904	0	5	3	0	16	389	2	0	0	1.51233
13912	0	4	1	0	16	389	3	0	0	0.190886
13912	0	4	2	0	16	389	3	0	0	0.251202
13912	0	4	3	0	16	389	3	0	0	4.55411
13912	0	5	1	0	16	389	3	0	0	0.113814
13912	0	5	2	0	16	389	3	0	0	0.249484
13912	0	5	3	0	16	389	3	0	0	1.51233
13936	0	4	3	0	16	389	1	0	0	5.32872
13936	0	5	3	0	16	389	1	0	0	1.66953
13944	0	4	3	0	16	389	2	0	1	5.32872
13944	0	5	3	0	16	389	2	0	0	1.66953
13952	0	4	3	0	16	389	3	0	1	5.32872
13952	0	5	3	0	16	389	3	0	1	1.66953
13976	0	3	1	0	16	389	1	0	0	1.12428
13976	0	3	2	0	16	389	1	0	0	4.4022
13976	0	4	1	0	16	389	1	0	0	0.332746
13976	0	4	2	0	16	389	1	0	0	0.497734
13976	0	5	1	0	16	389	1	0	0	0.154412
13976	0	5	2	0	16	389	1	0	0	0.35335
13984	0	3	1	0	16	389	2	0	0	1.12428
13984	0	3	2	0	16	389	2	0	0	4.4022
13984	0	4	1	0	16	389	2	0	0	0.332746
13984	0	4	2	0	16	389	2	0	0	0.497734
13984	0	5	1	0	16	389	2	0	0	0.154412
13984	0	5	2	0	16	389	2	0	0	0.35335
13992	0	3	1	0	16	389	3	0	0	1.12428
13992	0	3	2	0	16	389	3	0	0	4.4022
13992	0	4	1	0	16	389	3	0	0	0.332746
13992	0	4	2	0	16	389	3	0	0	0.497734
13992	0	5	1	0	16	389	3	0	0	0.154412
13992	0	5	2	0	16	389	3	0	0	0.35335
14016	0	3	1	0	16	389	1	0	0	1.12428
14016	0	3	2	0	16	389	1	0	0	4.4022
14016	0	4	1	0	16	389	1	0	0	0.332746
14016	0	4	2	0	16	389	1	0	0	0.497734
14016	0	5	1	0	16	389	1	0	0	0.154412
14016	0	5	2	0	16	389	1	0	0	0.35335
14024	0	3	1	0	16	389	2	0	0	1.12428
14024	0	3	2	0	16	389	2	0	0	4.4022
14024	0	4	1	0	16	389	2	0	0	0.332746
14024	0	4	2	0	16	389	2	0	0	0.497734
14024	0	5	1	0	16	389	2	0	0	0.154412
14024	0	5	2	0	16	389	2	0	0	0.35335
14032	0	3	1	0	16	389	3	0	0	1.12428
14032	0	3	2	0	16	389	3	0	0	4.4022
14032	0	4	1	0	16	389	3	0	0	0.332746
14032	0	4	2	0	16	389	3	0	0	0.497734
14032	0	5	1	0	16	389	3	0	0	0.154412
14032	0	5	2	0	16	389	3	0	0	0.35335
14056	0	3	1	0	16	389	1	0	0	1.71295
14056	0	3	2	0	16	389	1	0	1	5.52155
14056	0	4	1	0	16	389	1	0	0	0.364577
14056	0	4	2	0	16	389	1	0	0	0.531411
14056	0	5	1	0	16	389	1	0	0	0.16486
14056	0	5	2	0	16	389	1	0	0	0.364577
14064	0	3	1	0	16	389	2	0	0	1.71295
14064	0	3	2	0	16	389	2	0	1	5.52155
14064	0	4	1	0	16	389	2	0	0	0.364577
14064	0	4	2	0	16	389	2	0	0	0.531411
14064	0	5	1	0	16	389	2	0	0	0.16486
14064	0	5	2	0	16	389	2	0	0	0.364577
14072	0	3	1	0	16	389	3	0	1	1.71295
14072	0	3	2	0	16	389	3	0	1	5.52155
14072	0	4	1	0	16	389	3	0	0	0.364577
14072	0	4	2	0	16	389	3	0	0	0.531411
14072	0	5	1	0	16	389	3	0	0	0.16486
14072	0	5	2	0	16	389	3	0	0	0.364577
14096	0	3	1	0	16	389	1	0	0	1.08789
14096	0	3	2	0	16	389	1	0	1	5.52155
14096	0	3	5	0	16	389	1	0	0	1.08789
14096	0	4	1	0	16	389	1	0	0	0.139054
14096	0	4	2	0	16	389	1	0	0	0.531411
14096	0	4	5	0	16	389	1	0	0	4.89171
14104	0	3	1	0	16	389	2	0	0	1.08789
14104	0	3	2	0	16	389	2	0	1	5.52155
14104	0	3	5	0	16	389	2	0	0	1.08789
14104	0	4	1	0	16	389	2	0	0	0.139054
14104	0	4	2	0	16	389	2	0	0	0.531411
14104	0	4	5	0	16	389	2	0	0	4.89171
14112	0	3	1	0	16	389	3	0	0	1.08789
14112	0	3	2	0	16	389	3	0	1	5.52155
14112	0	3	5	0	16	389	3	0	0	1.08789
14112	0	4	1	0	16	389	3	0	0	0.139054
14112	0	4	2	0	16	389	3	0	0	0.531411
14112	0	4	5	0	16	389	3	0	0	4.89171
14136	0	3	1	0	16	389	1	0	0	1.71295
14136	0	3	2	0	16	389	1	0	0	5.52155
14136	0	4	1	0	16	389	1	0	0	0.364577
14136	0	4	2	0	16	389	1	0	0	0.531411
14136	0	5	1	0	16	389	1	0	0	0.16486
14136	0	5	2	0	16	389	1	0	0	0.364577
14144	0	3	1	0	16	389	2	0	0	1.71295
14144	0	3	2	0	16	389	2	0	1	5.52155
14144	0	4	1	0	16	389	2	0	0	0.364577
14144	0	4	2	0	16	389	2	0	0	0.531411
14144	0	5	1	0	16	389	2	0	0	0.16486
14144	0	5	2	0	16	389	2	0	0	0.364577
14152	0	3	1	0	16	389	3	0	1	1.71295
14152	0	3	2	0	16	389	3	0	1	5.52155
14152	0	4	1	0	16	389	3	0	0	0.364577
14152	0	4	2	0	16	389	3	0	0	0.531411
14152	0	5	1	0	16	389	3	0	0	0.16486
14152	0	5	2	0	16	389	3	0	0	0.364577
14176	0	3	1	0	16	389	1	0	0	0
14176	0	3	2	0	16	389	1	0	0	4.4022
14176	0	4	1	0	16	389	1	0	0	0
14176	0	4	2	0	16	389	1	0	0	0.497734
14176	0	5	1	0	16	389	1	0	0	0
14176	0	5	2	0	16	389	1	0	0	0.35335
14184	0	3	1	0	16	389	2	0	0	1.71295
14184	0	3	2	0	16	389	2	0	1	5.52155
14184	0	4	1	0	16	389	2	0	0	0.364577
14184	0	4	2	0	16	389	2	0	0	0.531411
14184	0	5	1	0	16	389	2	0	0	0.16486
14184	0	5	2	0	16	389	2	0	0	0.364577
14192	0	3	1	0	16	389	3	0	1	1.71295
14192	0	3	2	0	16	389	3	0	1	5.52155
14192	0	4	1	0	16	389	3	0	0	0.364577
14192	0	4	2	0	16	389	3	0	0	0.531411
14192	0	5	1	0	16	389	3	0	0	0.16486
14192	0	5	2	0	16	389	3	0	0	0.364577
14216	0	4	1	0	16	389	1	0	0	0.289403
14216	0	4	2	0	16	389	1	0	0	0.531411
14216	0	4	3	0	16	389	1	0	0	5.3116
14216	0	5	1	0	16	389	1	0	0	0.144807
14216	0	5	2	0	16	389	1	0	0	0.364577
14216	0	5	3	0	16	389	1	0	0	1.6813
14224	0	4	1	0	16	389	2	0	0	0.289403
14224	0	4	2	0	16	389	2	0	0	0.531411
14224	0	4	3	0	16	389	2	0	0	5.3116
14224	0	5	1	0	16	389	2	0	0	0.144807
14224	0	5	2	0	16	389	2	0	0	0.364577
14224	0	5	3	0	16	389	2	0	0	1.6813
14232	0	4	1	0	16	389	3	0	0	0.289403
14232	0	4	2	0	16	389	3	0	0	0.531411
14232	0	4	3	0	16	389	3	0	0	5.3116
14232	0	5	1	0	16	389	3	0	0	0.144807
14232	0	5	2	0	16	389	3	0	0	0.364577
14232	0	5	3	0	16	389	3	0	0	1.6813
14256	0	4	1	0	16	389	1	0	0	0.164112
14256	0	4	2	0	16	389	1	0	0	0.531411
14256	0	4	3	0	16	389	1	0	0	4.96169
14256	0	5	1	0	16	389	1	0	0	0.111386
14256	0	5	2	0	16	389	1	0	0	0.364577
14256	0	5	3	0	16	389	1	0	0	1.62855
14264	0	4	1	0	16	389	2	0	0	0.164112
14264	0	4	2	0	16	389	2	0	0	0.531411
14264	0	4	3	0	16	389	2	0	0	4.96169
14264	0	5	1	0	16	389	2	0	0	0.111386
14264	0	5	2	0	16	389	2	0	0	0.364577
14264	0	5	3	0	16	389	2	0	0	1.62855
14272	0	4	1	0	16	389	3	0	0	0.164112
14272	0	4	2	0	16	389	3	0	0	0.531411
14272	0	4	3	0	16	389	3	0	0	4.96169
14272	0	5	1	0	16	389	3	0	0	0.111386
14272	0	5	2	0	16	389	3	0	0	0.364577
14272	0	5	3	0	16	389	3	0	0	1.62855
14296	0	4	1	0	16	389	1	0	0	0.364577
14296	0	4	2	0	16	389	1	0	0	0.239211
14296	0	4	3	0	16	389	1	0	0	4.75023
14296	0	5	1	0	16	389	1	0	0	0.16486
14296	0	5	2	0	16	389	1	0	0	0.246323
14296	0	5	3	0	16	389	1	0	0	1.53927
14304	0	4	1	0	16	389	2	0	0	0.364577
14304	0	4	2	0	16	389	2	0	0	0.239211
14304	0	4	3	0	16	389	2	0	0	4.75023
14304	0	5	1	0	16	389	2	0	0	0.16486
14304	0	5	2	0	16	389	2	0	0	0.246323
14304	0	5	3	0	16	389	2	0	0	1.53927
14312	0	4	1	0	16	389	3	0	0	0.364577
14312	0	4	2	0	16	389	3	0	0	0.239211
14312	0	4	3	0	16	389	3	0	0	4.75023
14312	0	5	1	0	16	389	3	0	0	0.16486
14312	0	5	2	0	16	389	3	0	0	0.246323
14312	0	5	3	0	16	389	3	0	0	1.53927
14336	0	4	1	0	16	389	1	0	0	0.113996
14336	0	4	2	0	16	389	1	0	0	0.531411
14336	0	4	3	0	16	389	1	0	0	4.82172
14336	0	5	1	0	16	389	1	0	0	0.0980177
14336	0	5	2	0	16	389	1	0	0	0.364577
14336	0	5	3	0	16	389	1	0	0	1.60745
14344	0	4	1	0	16	389	2	0	0	0.113996
14344	0	4	2	0	16	389	2	0	0	0.531411
14344	0	4	3	0	16	389	2	0	0	4.82172
14344	0	5	1	0	16	389	2	0	0	0.0980177
14344	0	5	2	0	16	389	2	0	0	0.364577
14344	0	5	3	0	16	389	2	0	0	1.60745
14352	0	4	1	0	16	389	3	0	0	0.113996
14352	0	4	2	0	16	389	3	0	0	0.531411
14352	0	4	3	0	16	389	3	0	0	4.82172
14352	0	5	1	0	16	389	3	0	0	0.0980177
14352	0	5	2	0	16	389	3	0	0	0.364577
14352	0	5	3	0	16	389	3	0	0	1.60745
14376	0	4	1	0	16	389	1	0	0	0.287582
14376	0	4	2	0	16	389	1	0	0	0.283877
14376	0	4	3	0	16	389	1	0	0	4.84555
14376	0	5	1	0	16	389	1	0	0	0.141576
14376	0	5	2	0	16	389	1	0	0	0.265277
14376	0	5	3	0	16	389	1	0	0	1.56647
14384	0	4	1	0	16	389	2	0	0	0.287582
14384	0	4	2	0	16	389	2	0	0	0.283877
14384	0	4	3	0	16	389	2	0	0	4.84555
14384	0	5	1	0	16	389	2	0	0	0.141576
14384	0	5	2	0	16	389	2	0	0	0.265277
14384	0	5	3	0	16	389	2	0	0	1.56647
14392	0	4	1	0	16	389	3	0	0	0.287582
14392	0	4	2	0	16	389	3	0	0	0.283877
14392	0	4	3	0	16	389	3	0	0	4.84555
14392	0	5	1	0	16	389	3	0	0	0.141576
14392	0	5	2	0	16	389	3	0	0	0.265277
14392	0	5	3	0	16	389	3	0	0	1.56647
14416	0	4	1	0	16	389	1	0	0	0.364577
14416	0	4	2	0	16	389	1	0	0	0.239211
14416	0	4	3	0	16	389	1	0	0	4.75023
14416	0	5	1	0	16	389	1	0	0	0.16486
14416	0	5	2	0	16	389	1	0	0	0.246323
14416	0	5	3	0	16	389	1	0	0	1.53927
14424	0	4	1	0	16	389	2	0	0	0.364577
14424	0	4	2	0	16	389	2	0	0	0.239211
14424	0	4	3	0	16	389	2	0	0	4.75023
14424	0	5	1	0	16	389	2	0	0	0.16486
14424	0	5	2	0	16	389	2	0	0	0.246323
14424	0	5	3	0	16	389	2	0	0	1.53927
14432	0	4	1	0	16	389	3	0	0	0.364577
14432	0	4	2	0	16	389	3	0	0	0.239211
14432	0	4	3	0	16	389	3	0	0	4.75023
14432	0	5	1	0	16	389	3	0	0	0.16486
14432	0	5	2	0	16	389	3	0	0	0.246323
14432	0	5	3	0	16	389	3	0	0	1.53927
14456	0	4	1	0	16	389	1	0	0	0.300916
14456	0	4	2	0	16	389	1	0	0	0.464057
14456	0	4	3	0	16	389	1	0	0	5.52155
14456	0	5	1	0	16	389	1	0	0	0.143965
14456	0	5	2	0	16	389	1	0	0	0.342123
14456	0	5	3	0	16	389	1	0	0	1.71295
14464	0	4	1	0	16	389	2	0	0	0.300916
14464	0	4	2	0	16	389	2	0	0	0.464057
14464	0	4	3	0	16	389	2	0	1	5.52155
14464	0	5	1	0	16	389	2	0	0	0.143965
14464	0	5	2	0	16	389	2	0	0	0.342123
14464	0	5	3	0	16	389	2	0	0	1.71295
14472	0	4	1	0	16	389	3	0	0	0.300916
14472	0	4	2	0	16	389	3	0	0	0.464057
14472	0	4	3	0	16	389	3	0	1	5.52155
14472	0	5	1	0	16	389	3	0	0	0.143965
14472	0	5	2	0	16	389	3	0	0	0.342123
14472	0	5	3	0	16	389	3	0	1	1.71295
14496	0	3	1	0	16	389	1	0	0	1.12428
14496	0	3	2	0	16	389	1	0	0	4.4022
14496	0	4	1	0	16	389	1	0	0	0.332746
14496	0	4	2	0	16	389	1	0	0	0.497734
14496	0	5	1	0	16	389	1	0	0	0.154412
14496	0	5	2	0	16	389	1	0	0	0.35335
14504	0	3	1	0	16	389	2	0	0	1.12428
14504	0	3	2	0	16	389	2	0	0	4.4022
14504	0	4	1	0	16	389	2	0	0	0.332746
14504	0	4	2	0	16	389	2	0	0	0.497734
14504	0	5	1	0	16	389	2	0	0	0.154412
14504	0	5	2	0	16	389	2	0	0	0.35335
14512	0	3	1	0	16	389	3	0	0	1.12428
14512	0	3	2	0	16	389	3	0	0	4.4022
14512	0	4	1	0	16	389	3	0	0	0.332746
14512	0	4	2	0	16	389	3	0	0	0.497734
14512	0	5	1	0	16	389	3	0	0	0.154412
14512	0	5	2	0	16	389	3	0	0	0.35335
14536	0	3	1	0	16	389	1	0	0	1.47748
14536	0	3	2	0	16	389	1	0	0	5.07381
14536	0	4	1	0	16	389	1	0	0	0.351845
14536	0	4	2	0	16	389	1	0	0	0.51794
14536	0	5	1	0	16	389	1	0	0	0.160681
14536	0	5	2	0	16	389	1	0	0	0.360086
14544	0	3	1	0	16	389	2	0	0	1.47748
14544	0	3	2	0	16	389	2	0	0	5.07381
14544	0	4	1	0	16	389	2	0	0	0.351845
14544	0	4	2	0	16	389	2	0	0	0.51794
14544	0	5	1	0	16	389	2	0	0	0.160681
14544	0	5	2	0	16	389	2	0	0	0.360086
14552	0	3	1	0	16	389	3	0	0	1.47748
14552	0	3	2	0	16	389	3	0	0	5.07381
14552	0	4	1	0	16	389	3	0	0	0.351845
14552	0	4	2	0	16	389	3	0	0	0.51794
14552	0	5	1	0	16	389	3	0	0	0.160681
14552	0	5	2	0	16	389	3	0	0	0.360086
14576	0	3	1	0	16	389	1	0	0	0.771075
14576	0	3	2	0	16	389	1	0	0	3.73059
14576	0	4	1	0	16	389	1	0	0	0.313648
14576	0	4	2	0	16	389	1	0	0	0.477528
14576	0	5	1	0	16	389	1	0	0	0.148144
14576	0	5	2	0	16	389	1	0	0	0.346614
14584	0	3	1	0	16	389	2	0	0	0.771075
14584	0	3	2	0	16	389	2	0	0	3.73059
14584	0	4	1	0	16	389	2	0	0	0.313648
14584	0	4	2	0	16	389	2	0	0	0.477528
14584	0	5	1	0	16	389	2	0	0	0.148144
14584	0	5	2	0	16	389	2	0	0	0.346614
14592	0	3	1	0	16	389	3	0	0	0.771075
14592	0	3	2	0	16	389	3	0	0	3.73059
14592	0	4	1	0	16	389	3	0	0	0.313648
14592	0	4	2	0	16	389	3	0	0	0.477528
14592	0	5	1	0	16	389	3	0	0	0.148144
14592	0	5	2	0	16	389	3	0	0	0.346614
14616	0	3	1	0	16	389	1	0	0	0.771075
14616	0	3	2	0	16	389	1	0	0	3.73059
14616	0	4	1	0	16	389	1	0	0	0.313648
14616	0	4	2	0	16	389	1	0	0	0.477528
14616	0	5	1	0	16	389	1	0	0	0.148144
14616	0	5	2	0	16	389	1	0	0	0.346614
14624	0	3	1	0	16	389	2	0	0	0.771075
14624	0	3	2	0	16	389	2	0	0	3.73059
14624	0	4	1	0	16	389	2	0	0	0.313648
14624	0	4	2	0	16	389	2	0	0	0.477528
14624	0	5	1	0	16	389	2	0	0	0.148144
14624	0	5	2	0	16	389	2	0	0	0.346614
14632	0	3	1	0	16	389	3	0	0	0.771075
14632	0	3	2	0	16	389	3	0	0	3.73059
14632	0	4	1	0	16	389	3	0	0	0.313648
14632	0	4	2	0	16	389	3	0	0	0.477528
14632	0	5	1	0	16	389	3	0	0	0.148144
14632	0	5	2	0	16	389	3	0	0	0.346614
14656	0	3	1	0	16	389	1	0	0	1.71295
14656	0	3	2	0	16	389	1	0	1	5.52155
14656	0	4	1	0	16	389	1	0	0	0.364577
14656	0	4	2	0	16	389	1	0	0	0.531411
14656	0	5	1	0	16	389	1	0	0	0.16486
14656	0	5	2	0	16	389	1	0	0	0.364577
14664	0	3	1	0	16	389	2	0	0	1.71295
14664	0	3	2	0	16	389	2	0	1	5.52155
14664	0	4	1	0	16	389	2	0	0	0.364577
14664	0	4	2	0	16	389	2	0	0	0.531411
14664	0	5	1	0	16	389	2	0	0	0.16486
14664	0	5	2	0	16	389	2	0	0	0.364577
14672	0	3	1	0	16	389	3	0	1	1.71295
14672	0	3	2	0	16	389	3	0	1	5.52155
14672	0	4	1	0	16	389	3	0	0	0.364577
14672	0	4	2	0	16	389	3	0	0	0.531411
14672	0	5	1	0	16	389	3	0	0	0.16486
14672	0	5	2	0	16	389	3	0	0	0.364577
14696	0	3	1	0	16	389	1	0	0	1.71295
14696	0	3	2	0	16	389	1	0	0	5.52155
14696	0	4	1	0	16	389	1	0	0	0.364577
14696	0	4	2	0	16	389	1	0	0	0.531411
14696	0	5	1	0	16	389	1	0	0	0.16486
14696	0	5	2	0	16	389	1	0	0	0.364577
14704	0	3	1	0	16	389	2	0	0	1.71295
14704	0	3	2	0	16	389	2	0	1	5.52155
14704	0	4	1	0	16	389	2	0	0	0.364577
14704	0	4	2	0	16	389	2	0	0	0.531411
14704	0	5	1	0	16	389	2	0	0	0.16486
14704	0	5	2	0	16	389	2	0	0	0.364577
14712	0	3	1	0	16	389	3	0	1	1.71295
14712	0	3	2	0	16	389	3	0	1	5.52155
14712	0	4	1	0	16	389	3	0	0	0.364577
14712	0	4	2	0	16	389	3	0	0	0.531411
14712	0	5	1	0	16	389	3	0	0	0.16486
14712	0	5	2	0	16	389	3	0	0	0.364577
14776	0	3	1	0	16	389	1	0	0	1.71295
14776	0	3	2	0	16	389	1	0	1	5.52155
14776	0	4	1	0	16	389	1	0	0	0.364577
14776	0	4	2	0	16	389	1	0	0	0.531411
14776	0	5	1	0	16	389	1	0	0	0.16486
14776	0	5	2	0	16	389	1	0	0	0.364577
14784	0	3	1	0	16	389	2	0	0	1.71295
14784	0	3	2	0	16	389	2	0	1	5.52155
14784	0	4	1	0	16	389	2	0	0	0.364577
14784	0	4	2	0	16	389	2	0	0	0.531411
14784	0	5	1	0	16	389	2	0	0	0.16486
14784	0	5	2	0	16	389	2	0	0	0.364577
14792	0	3	1	0	16	389	3	0	1	1.71295
14792	0	3	2	0	16	389	3	0	1	5.52155
14792	0	4	1	0	16	389	3	0	0	0.364577
14792	0	4	2	0	16	389	3	0	0	0.531411
14792	0	5	1	0	16	389	3	0	0	0.16486
14792	0	5	2	0	16	389	3	0	0	0.364577
14816	0	4	1	0	16	389	1	0	0	0.364577
14816	0	4	2	0	16	389	1	0	0	0.421836
14816	0	4	3	0	16	389	1	0	0	5.23231
14816	0	5	1	0	16	389	1	0	0	0.16486
14816	0	5	2	0	16	389	1	0	0	0.320232
14816	0	5	3	0	16	389	1	0	0	1.64782
